Folder name, Region name Russian, Region name English, Date, Infected, Recovered, Deceased
RU-KGN,Курганская область,Kurgan oblast,11.02.2022,64646,52886,1071
RU-KGN,Курганская область,Kurgan oblast,10.02.2022,63382,52781,1069
RU-KGN,Курганская область,Kurgan oblast,09.02.2022,62123,52688,1065
RU-KGN,Курганская область,Kurgan oblast,08.02.2022,60903,52579,1063
RU-KGN,Курганская область,Kurgan oblast,07.02.2022,59689,52458,1063
RU-KGN,Курганская область,Kurgan oblast,06.02.2022,58707,52320,1060
RU-KGN,Курганская область,Kurgan oblast,05.02.2022,57504,52191,1057
RU-KGN,Курганская область,Kurgan oblast,04.02.2022,56399,52046,1057
RU-KGN,Курганская область,Kurgan oblast,03.02.2022,55595,51905,1054
RU-KGN,Курганская область,Kurgan oblast,02.02.2022,54877,51672,1053
RU-KGN,Курганская область,Kurgan oblast,01.02.2022,54533,51484,1051
RU-KGN,Курганская область,Kurgan oblast,31.01.2022,54245,51310,1047
RU-KGN,Курганская область,Kurgan oblast,30.01.2022,53927,51165,1047
RU-KGN,Курганская область,Kurgan oblast,29.01.2022,53641,51044,1047
RU-KGN,Курганская область,Kurgan oblast,28.01.2022,53387,50938,1046
RU-KGN,Курганская область,Kurgan oblast,27.01.2022,53211,50824,1044
RU-KGN,Курганская область,Kurgan oblast,26.01.2022,53039,50703,1043
RU-KGN,Курганская область,Kurgan oblast,25.01.2022,52885,50574,1043
RU-KGN,Курганская область,Kurgan oblast,24.01.2022,52768,50452,1041
RU-KOS,Костромская область,Kostrom oblast,23.02.2022,73584,53677,1212
RU-KOS,Костромская область,Kostrom oblast,22.02.2022,72546,52993,1209
RU-KOS,Костромская область,Kostrom oblast,21.02.2022,71501,52318,1206
RU-KOS,Костромская область,Kostrom oblast,20.02.2022,70455,52181,1204
RU-KOS,Костромская область,Kostrom oblast,19.02.2022,69406,51951,1202
RU-KOS,Костромская область,Kostrom oblast,18.02.2022,68355,51623,1201
RU-KOS,Костромская область,Kostrom oblast,17.02.2022,67297,51147,1201
RU-KOS,Костромская область,Kostrom oblast,16.02.2022,66228,50607,1199
RU-KOS,Костромская область,Kostrom oblast,15.02.2022,65155,50483,1198
RU-KOS,Костромская область,Kostrom oblast,14.02.2022,64076,50359,1198
RU-KOS,Костромская область,Kostrom oblast,13.02.2022,63001,50242,1196
RU-KOS,Костромская область,Kostrom oblast,12.02.2022,61918,50050,1194
RU-KOS,Костромская область,Kostrom oblast,11.02.2022,60842,49871,1193
RU-KOS,Костромская область,Kostrom oblast,10.02.2022,59801,49705,1192
RU-KOS,Костромская область,Kostrom oblast,09.02.2022,58806,49558,1191
RU-KOS,Костромская область,Kostrom oblast,08.02.2022,57837,49416,1190
RU-KOS,Костромская область,Kostrom oblast,07.02.2022,56900,49265,1187
RU-KOS,Костромская область,Kostrom oblast,06.02.2022,56021,49101,1185
RU-KOS,Костромская область,Kostrom oblast,05.02.2022,55198,48944,1182
RU-KOS,Костромская область,Kostrom oblast,04.02.2022,54441,48749,1179
RU-KOS,Костромская область,Kostrom oblast,03.02.2022,53777,48582,1177
RU-KOS,Костромская область,Kostrom oblast,02.02.2022,53201,48376,1174
RU-KOS,Костромская область,Kostrom oblast,01.02.2022,52712,48221,1172
RU-KOS,Костромская область,Kostrom oblast,31.01.2022,52273,48125,1171
RU-KOS,Костромская область,Kostrom oblast,30.01.2022,51882,48068,1168
RU-KOS,Костромская область,Kostrom oblast,29.01.2022,51533,48027,1166
RU-KOS,Костромская область,Kostrom oblast,28.01.2022,51230,48003,1163
RU-KOS,Костромская область,Kostrom oblast,27.01.2022,50945,47976,1161
RU-KOS,Костромская область,Kostrom oblast,26.01.2022,50687,47951,1160
RU-KOS,Костромская область,Kostrom oblast,25.01.2022,50441,47925,1158
RU-KOS,Костромская область,Kostrom oblast,24.01.2022,50207,47902,1156
RU-CU,Республика Чувашия,Chuvash republic,23.02.2022,72247,52905,4382
RU-CU,Республика Чувашия,Chuvash republic,22.02.2022,72006,52801,4370
RU-CU,Республика Чувашия,Chuvash republic,21.02.2022,71702,52699,4358
RU-CU,Республика Чувашия,Chuvash republic,20.02.2022,71284,52515,4348
RU-CU,Республика Чувашия,Chuvash republic,19.02.2022,70782,52226,4341
RU-CU,Республика Чувашия,Chuvash republic,18.02.2022,70152,51925,4334
RU-CU,Республика Чувашия,Chuvash republic,17.02.2022,69453,51604,4327
RU-CU,Республика Чувашия,Chuvash republic,16.02.2022,68702,51171,4316
RU-CU,Республика Чувашия,Chuvash republic,15.02.2022,67801,50693,4308
RU-CU,Республика Чувашия,Chuvash republic,14.02.2022,66838,50006,4300
RU-CU,Республика Чувашия,Chuvash republic,13.02.2022,65765,49458,4292
RU-CU,Республика Чувашия,Chuvash republic,12.02.2022,64661,48904,4283
RU-CU,Республика Чувашия,Chuvash republic,11.02.2022,63465,48101,4277
RU-CU,Республика Чувашия,Chuvash republic,10.02.2022,62164,47479,4269
RU-CU,Республика Чувашия,Chuvash republic,09.02.2022,60906,46832,4257
RU-CU,Республика Чувашия,Chuvash republic,08.02.2022,59770,46245,4250
RU-CU,Республика Чувашия,Chuvash republic,07.02.2022,58702,45673,4240
RU-CU,Республика Чувашия,Chuvash republic,06.02.2022,57755,45188,4233
RU-CU,Республика Чувашия,Chuvash republic,05.02.2022,56712,44657,4227
RU-CU,Республика Чувашия,Chuvash republic,04.02.2022,55622,44256,4220
RU-CU,Республика Чувашия,Chuvash republic,03.02.2022,54630,43904,4213
RU-CU,Республика Чувашия,Chuvash republic,02.02.2022,53579,43488,4210
RU-CU,Республика Чувашия,Chuvash republic,01.02.2022,52623,43082,4207
RU-CU,Республика Чувашия,Chuvash republic,31.01.2022,51791,42881,4202
RU-CU,Республика Чувашия,Chuvash republic,30.01.2022,51067,42768,4198
RU-CU,Республика Чувашия,Chuvash republic,29.01.2022,50437,42564,4196
RU-CU,Республика Чувашия,Chuvash republic,28.01.2022,49889,42473,4193
RU-CU,Республика Чувашия,Chuvash republic,27.01.2022,49431,42316,4190
RU-CU,Республика Чувашия,Chuvash republic,26.01.2022,49049,42182,4186
RU-CU,Республика Чувашия,Chuvash republic,25.01.2022,48715,42086,4185
RU-CU,Республика Чувашия,Chuvash republic,24.01.2022,48418,42034,4179
RU-TT,Республика Татарстан,Tatarstan republic,23.02.2022,103424,69681,1703
RU-TT,Республика Татарстан,Tatarstan republic,22.02.2022,100695,65459,1699
RU-TT,Республика Татарстан,Tatarstan republic,21.02.2022,97744,62179,1694
RU-TT,Республика Татарстан,Tatarstan republic,20.02.2022,94585,61350,1688
RU-TT,Республика Татарстан,Tatarstan republic,19.02.2022,91313,60211,1688
RU-TT,Республика Татарстан,Tatarstan republic,18.02.2022,87850,56865,1683
RU-TT,Республика Татарстан,Tatarstan republic,17.02.2022,84250,54073,1679
RU-TT,Республика Татарстан,Tatarstan republic,16.02.2022,80629,50871,1673
RU-TT,Республика Татарстан,Tatarstan republic,15.02.2022,76883,48077,1668
RU-TT,Республика Татарстан,Tatarstan republic,14.02.2022,73156,46045,1662
RU-TT,Республика Татарстан,Tatarstan republic,13.02.2022,69186,45531,1658
RU-TT,Республика Татарстан,Tatarstan republic,12.02.2022,65706,44848,1651
RU-TT,Республика Татарстан,Tatarstan republic,11.02.2022,62727,43679,1646
RU-TT,Республика Татарстан,Tatarstan republic,10.02.2022,60489,42581,1640
RU-TT,Республика Татарстан,Tatarstan republic,09.02.2022,58764,41654,1638
RU-TT,Республика Татарстан,Tatarstan republic,08.02.2022,57250,41024,1633
RU-TT,Республика Татарстан,Tatarstan republic,07.02.2022,56009,40459,1627
RU-TT,Республика Татарстан,Tatarstan republic,06.02.2022,54704,40325,1623
RU-TT,Республика Татарстан,Tatarstan republic,05.02.2022,53503,40197,1617
RU-TT,Республика Татарстан,Tatarstan republic,04.02.2022,52398,39914,1612
RU-TT,Республика Татарстан,Tatarstan republic,03.02.2022,51402,39627,1605
RU-TT,Республика Татарстан,Tatarstan republic,02.02.2022,50490,39465,1599
RU-TT,Республика Татарстан,Tatarstan republic,01.02.2022,49642,39348,1594
RU-TT,Республика Татарстан,Tatarstan republic,31.01.2022,48865,39128,1587
RU-TT,Республика Татарстан,Tatarstan republic,30.01.2022,48167,38991,1582
RU-TT,Республика Татарстан,Tatarstan republic,29.01.2022,47536,38939,1582
RU-TT,Республика Татарстан,Tatarstan republic,28.01.2022,47030,38809,1576
RU-TT,Республика Татарстан,Tatarstan republic,27.01.2022,46618,38615,1576
RU-TT,Республика Татарстан,Tatarstan republic,26.01.2022,46240,38523,1570
RU-TT,Республика Татарстан,Tatarstan republic,25.01.2022,45873,38410,1565
RU-TT,Республика Татарстан,Tatarstan republic,24.01.2022,45525,38302,1561
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,23.02.2022,55424,46384,1705
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,22.02.2022,54973,46224,1697
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,21.02.2022,54481,46133,1689
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,20.02.2022,53988,45876,1683
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,19.02.2022,53493,45626,1676
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,18.02.2022,52993,45342,1668
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,17.02.2022,52491,45037,1659
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,16.02.2022,51988,44719,1650
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,15.02.2022,51478,44430,1643
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,14.02.2022,50963,44150,1637
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,13.02.2022,50462,43854,1631
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,12.02.2022,49979,43605,1626
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,11.02.2022,49518,43351,1620
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,10.02.2022,49079,43087,1615
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,09.02.2022,48654,42783,1611
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,08.02.2022,48236,42489,1607
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,07.02.2022,47834,42220,1601
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,06.02.2022,47436,41972,1596
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,05.02.2022,47044,41740,1591
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,04.02.2022,46667,41537,1588
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,03.02.2022,46319,41351,1585
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,02.02.2022,45998,41169,1582
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,01.02.2022,45722,40988,1581
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,31.01.2022,45423,40814,1577
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,30.01.2022,45193,40670,1574
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,29.01.2022,44983,40551,1571
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,28.01.2022,44780,40447,1569
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,27.01.2022,44586,40335,1567
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,26.01.2022,44413,40222,1565
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,25.01.2022,44253,40109,1560
RU-KB,Кабардино-Балкарская Республика,Kabardino-balkar republic,24.01.2022,44092,39996,1555
RU-SAK,Сахалинская область,Sahalinsk oblast,23.02.2022,56182,52680,721
RU-SAK,Сахалинская область,Sahalinsk oblast,22.02.2022,55404,51859,716
RU-SAK,Сахалинская область,Sahalinsk oblast,21.02.2022,55251,51354,713
RU-SAK,Сахалинская область,Sahalinsk oblast,20.02.2022,54960,51181,712
RU-SAK,Сахалинская область,Sahalinsk oblast,19.02.2022,54336,50920,710
RU-SAK,Сахалинская область,Sahalinsk oblast,18.02.2022,53719,50266,707
RU-SAK,Сахалинская область,Sahalinsk oblast,17.02.2022,53131,49631,703
RU-SAK,Сахалинская область,Sahalinsk oblast,16.02.2022,52574,48842,699
RU-SAK,Сахалинская область,Sahalinsk oblast,15.02.2022,52041,48153,695
RU-SAK,Сахалинская область,Sahalinsk oblast,14.02.2022,51906,47389,690
RU-SAK,Сахалинская область,Sahalinsk oblast,13.02.2022,51663,47277,690
RU-SAK,Сахалинская область,Sahalinsk oblast,12.02.2022,50930,47006,690
RU-SAK,Сахалинская область,Sahalinsk oblast,11.02.2022,50201,46303,688
RU-SAK,Сахалинская область,Sahalinsk oblast,10.02.2022,49649,45618,685
RU-SAK,Сахалинская область,Sahalinsk oblast,09.02.2022,49150,45313,682
RU-SAK,Сахалинская область,Sahalinsk oblast,08.02.2022,48558,45104,679
RU-SAK,Сахалинская область,Sahalinsk oblast,07.02.2022,48343,44915,675
RU-SAK,Сахалинская область,Sahalinsk oblast,06.02.2022,48115,44772,672
RU-SAK,Сахалинская область,Sahalinsk oblast,05.02.2022,47675,44668,669
RU-SAK,Сахалинская область,Sahalinsk oblast,04.02.2022,47363,44518,665
RU-SAK,Сахалинская область,Sahalinsk oblast,03.02.2022,47183,44347,660
RU-SAK,Сахалинская область,Sahalinsk oblast,02.02.2022,46982,44258,655
RU-SAK,Сахалинская область,Sahalinsk oblast,01.02.2022,46737,44119,650
RU-SAK,Сахалинская область,Sahalinsk oblast,31.01.2022,46574,43973,645
RU-SAK,Сахалинская область,Sahalinsk oblast,30.01.2022,46421,43868,641
RU-SAK,Сахалинская область,Sahalinsk oblast,29.01.2022,46185,43758,636
RU-SAK,Сахалинская область,Sahalinsk oblast,28.01.2022,45950,43582,632
RU-SAK,Сахалинская область,Sahalinsk oblast,27.01.2022,45699,43393,627
RU-SAK,Сахалинская область,Sahalinsk oblast,26.01.2022,45479,43222,623
RU-SAK,Сахалинская область,Sahalinsk oblast,25.01.2022,45286,43085,618
RU-SAK,Сахалинская область,Sahalinsk oblast,24.01.2022,45172,42944,613
RU-MO,Республика Мордовия,Mordovia republic,23.02.2022,56941,46488,1248
RU-MO,Республика Мордовия,Mordovia republic,22.02.2022,56466,45916,1243
RU-MO,Республика Мордовия,Mordovia republic,21.02.2022,55963,45352,1238
RU-MO,Республика Мордовия,Mordovia republic,20.02.2022,55362,44791,1234
RU-MO,Республика Мордовия,Mordovia republic,19.02.2022,54690,44234,1231
RU-MO,Республика Мордовия,Mordovia republic,18.02.2022,53978,43684,1227
RU-MO,Республика Мордовия,Mordovia republic,17.02.2022,53279,43154,1223
RU-MO,Республика Мордовия,Mordovia republic,16.02.2022,52594,42639,1218
RU-MO,Республика Мордовия,Mordovia republic,15.02.2022,51991,42127,1213
RU-MO,Республика Мордовия,Mordovia republic,14.02.2022,51370,41617,1210
RU-MO,Республика Мордовия,Mordovia republic,13.02.2022,50726,41357,1206
RU-MO,Республика Мордовия,Mordovia republic,12.02.2022,50046,41103,1202
RU-MO,Республика Мордовия,Mordovia republic,11.02.2022,49350,40853,1197
RU-MO,Республика Мордовия,Mordovia republic,10.02.2022,48701,40630,1193
RU-MO,Республика Мордовия,Mordovia republic,09.02.2022,48120,40410,1189
RU-MO,Республика Мордовия,Mordovia republic,08.02.2022,47614,40205,1186
RU-MO,Республика Мордовия,Mordovia republic,07.02.2022,47112,40005,1181
RU-MO,Республика Мордовия,Mordovia republic,06.02.2022,46578,39809,1176
RU-MO,Республика Мордовия,Mordovia republic,05.02.2022,46047,39614,1172
RU-MO,Республика Мордовия,Mordovia republic,04.02.2022,45546,39424,1168
RU-MO,Республика Мордовия,Mordovia republic,03.02.2022,45082,39244,1163
RU-MO,Республика Мордовия,Mordovia republic,02.02.2022,44643,39066,1158
RU-MO,Республика Мордовия,Mordovia republic,01.02.2022,44264,38892,1152
RU-MO,Республика Мордовия,Mordovia republic,31.01.2022,43915,38725,1148
RU-MO,Республика Мордовия,Mordovia republic,30.01.2022,43604,38570,1144
RU-MO,Республика Мордовия,Mordovia republic,29.01.2022,43279,38420,1139
RU-MO,Республика Мордовия,Mordovia republic,28.01.2022,42989,38270,1135
RU-MO,Республика Мордовия,Mordovia republic,27.01.2022,42749,38120,1131
RU-MO,Республика Мордовия,Mordovia republic,26.01.2022,42547,37970,1126
RU-MO,Республика Мордовия,Mordovia republic,25.01.2022,42367,37860,1122
RU-MO,Республика Мордовия,Mordovia republic,24.01.2022,42180,37770,1118
RU-KL,Республика Калмыкия,Kalmik republic,23.02.2022,45850,38804,807
RU-KL,Республика Калмыкия,Kalmik republic,22.02.2022,45688,38484,806
RU-KL,Республика Калмыкия,Kalmik republic,21.02.2022,45433,38172,805
RU-KL,Республика Калмыкия,Kalmik republic,20.02.2022,45150,37856,805
RU-KL,Республика Калмыкия,Kalmik republic,19.02.2022,44877,37532,804
RU-KL,Республика Калмыкия,Kalmik republic,18.02.2022,44625,37236,803
RU-KL,Республика Калмыкия,Kalmik republic,17.02.2022,44352,36926,802
RU-KL,Республика Калмыкия,Kalmik republic,16.02.2022,44131,36617,801
RU-KL,Республика Калмыкия,Kalmik republic,15.02.2022,43878,36298,801
RU-KL,Республика Калмыкия,Kalmik republic,14.02.2022,43527,35992,801
RU-KL,Республика Калмыкия,Kalmik republic,13.02.2022,43122,35682,799
RU-KL,Республика Калмыкия,Kalmik republic,12.02.2022,42743,35378,798
RU-KL,Республика Калмыкия,Kalmik republic,11.02.2022,42342,35104,798
RU-KL,Республика Калмыкия,Kalmik republic,10.02.2022,41921,34851,798
RU-KL,Республика Калмыкия,Kalmik republic,09.02.2022,41532,34582,798
RU-KL,Республика Калмыкия,Kalmik republic,08.02.2022,41114,34345,796
RU-KL,Республика Калмыкия,Kalmik republic,07.02.2022,40699,34156,795
RU-KL,Республика Калмыкия,Kalmik republic,06.02.2022,40268,34003,792
RU-KL,Республика Калмыкия,Kalmik republic,05.02.2022,39834,33866,789
RU-KL,Республика Калмыкия,Kalmik republic,04.02.2022,39378,33730,786
RU-KL,Республика Калмыкия,Kalmik republic,03.02.2022,38893,33613,784
RU-KL,Республика Калмыкия,Kalmik republic,02.02.2022,38389,33509,781
RU-KL,Республика Калмыкия,Kalmik republic,01.02.2022,37938,33403,780
RU-KL,Республика Калмыкия,Kalmik republic,31.01.2022,37462,33301,777
RU-KL,Республика Калмыкия,Kalmik republic,30.01.2022,36972,33205,775
RU-KL,Республика Калмыкия,Kalmik republic,29.01.2022,36447,33121,773
RU-KL,Республика Калмыкия,Kalmik republic,28.01.2022,35944,33054,771
RU-KL,Республика Калмыкия,Kalmik republic,27.01.2022,35583,33006,771
RU-KL,Республика Калмыкия,Kalmik republic,26.01.2022,35268,32971,770
RU-KL,Республика Калмыкия,Kalmik republic,25.01.2022,34987,32937,769
RU-KL,Республика Калмыкия,Kalmik republic,24.01.2022,34773,32906,767
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,23.02.2022,41837,33344,954
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,22.02.2022,41648,33273,952
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,21.02.2022,41458,33198,952
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,20.02.2022,41265,33111,951
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,19.02.2022,41071,33047,950
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,18.02.2022,40879,32969,950
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,17.02.2022,40683,32887,950
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,16.02.2022,40473,32789,950
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,15.02.2022,40121,32696,950
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,14.02.2022,39752,32617,950
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,13.02.2022,39374,32535,948
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,12.02.2022,38984,32449,947
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,11.02.2022,38578,32358,947
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,10.02.2022,38179,32252,946
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,09.02.2022,37777,32134,946
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,08.02.2022,37379,32007,945
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,07.02.2022,36984,31859,945
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,06.02.2022,36612,31747,945
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,05.02.2022,36253,31622,945
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,04.02.2022,35922,31479,943
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,03.02.2022,35605,31342,940
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,02.02.2022,35307,31186,938
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,01.02.2022,35038,31052,937
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,31.01.2022,34791,30954,936
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,30.01.2022,34563,30889,933
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,29.01.2022,34387,30832,930
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,28.01.2022,34239,30789,928
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,27.01.2022,34118,30734,927
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,26.01.2022,34008,30673,927
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,25.01.2022,33904,30601,926
RU-KC,Карачаево-Черкесская Республика,Karachaevo-Cherkess republic,24.01.2022,33805,30538,926
RU-TY,Республика Тыва,Tyva republic,23.02.2022,43679,37323,341
RU-TY,Республика Тыва,Tyva republic,22.02.2022,43609,37139,341
RU-TY,Республика Тыва,Tyva republic,21.02.2022,43536,36962,341
RU-TY,Республика Тыва,Tyva republic,20.02.2022,43431,36723,340
RU-TY,Республика Тыва,Tyva republic,19.02.2022,43320,36499,339
RU-TY,Республика Тыва,Tyva republic,18.02.2022,43101,36270,339
RU-TY,Республика Тыва,Tyva republic,17.02.2022,42873,36059,339
RU-TY,Республика Тыва,Tyva republic,16.02.2022,42563,35856,339
RU-TY,Республика Тыва,Tyva republic,15.02.2022,42244,35619,339
RU-TY,Республика Тыва,Tyva republic,14.02.2022,41898,35401,339
RU-TY,Республика Тыва,Tyva republic,13.02.2022,41548,35160,338
RU-TY,Республика Тыва,Tyva republic,12.02.2022,41145,34891,337
RU-TY,Республика Тыва,Tyva republic,11.02.2022,40596,34598,337
RU-TY,Республика Тыва,Tyva republic,10.02.2022,40035,34292,336
RU-TY,Республика Тыва,Tyva republic,09.02.2022,39465,33953,336
RU-TY,Республика Тыва,Tyva republic,08.02.2022,38893,33631,336
RU-TY,Республика Тыва,Tyva republic,07.02.2022,38313,33333,336
RU-TY,Республика Тыва,Tyva republic,06.02.2022,37727,33087,336
RU-TY,Республика Тыва,Tyva republic,05.02.2022,37155,32860,335
RU-TY,Республика Тыва,Tyva republic,04.02.2022,36610,32709,333
RU-TY,Республика Тыва,Tyva republic,03.02.2022,36121,32561,332
RU-TY,Республика Тыва,Tyva republic,02.02.2022,35646,32259,332
RU-TY,Республика Тыва,Tyva republic,01.02.2022,35185,31820,332
RU-TY,Республика Тыва,Tyva republic,31.01.2022,34732,31537,332
RU-TY,Республика Тыва,Tyva republic,30.01.2022,34325,31346,332
RU-TY,Республика Тыва,Tyva republic,29.01.2022,33973,31169,332
RU-TY,Республика Тыва,Tyva republic,28.01.2022,33661,31076,332
RU-TY,Республика Тыва,Tyva republic,27.01.2022,33351,31061,332
RU-TY,Республика Тыва,Tyva republic,26.01.2022,33061,31045,332
RU-TY,Республика Тыва,Tyva republic,25.01.2022,32776,31026,332
RU-TY,Республика Тыва,Tyva republic,24.01.2022,32524,31011,332
RU-CE,Чеченская Республика,Chechen republic,23.02.2022,41914,32509,1069
RU-CE,Чеченская Республика,Chechen republic,22.02.2022,41877,32449,1069
RU-CE,Чеченская Республика,Chechen republic,21.02.2022,41832,32223,1068
RU-CE,Чеченская Республика,Chechen republic,20.02.2022,41735,32123,1068
RU-CE,Чеченская Республика,Chechen republic,19.02.2022,41651,32067,1067
RU-CE,Чеченская Республика,Chechen republic,18.02.2022,41559,32012,1066
RU-CE,Чеченская Республика,Chechen republic,17.02.2022,41466,31659,1064
RU-CE,Чеченская Республика,Chechen republic,16.02.2022,41370,31587,1059
RU-CE,Чеченская Республика,Chechen republic,15.02.2022,41307,31499,1057
RU-CE,Чеченская Республика,Chechen republic,14.02.2022,41179,31413,1053
RU-CE,Чеченская Республика,Chechen republic,13.02.2022,41029,31342,1051
RU-CE,Чеченская Республика,Chechen republic,12.02.2022,40739,31271,1049
RU-CE,Чеченская Республика,Chechen republic,11.02.2022,40434,31217,1044
RU-CE,Чеченская Республика,Chechen republic,10.02.2022,40036,31144,1043
RU-CE,Чеченская Республика,Chechen republic,09.02.2022,39606,31063,1042
RU-CE,Чеченская Республика,Chechen republic,08.02.2022,39095,31003,1038
RU-CE,Чеченская Республика,Chechen republic,07.02.2022,38525,30988,1032
RU-CE,Чеченская Республика,Chechen republic,06.02.2022,37982,30913,1028
RU-CE,Чеченская Республика,Chechen republic,05.02.2022,37453,30852,1023
RU-CE,Чеченская Республика,Chechen republic,04.02.2022,36944,30773,1020
RU-CE,Чеченская Республика,Chechen republic,03.02.2022,36463,30728,1016
RU-CE,Чеченская Республика,Chechen republic,02.02.2022,36009,30683,1010
RU-CE,Чеченская Республика,Chechen republic,01.02.2022,35582,30609,1009
RU-CE,Чеченская Республика,Chechen republic,31.01.2022,35181,30609,1005
RU-CE,Чеченская Республика,Chechen republic,30.01.2022,34807,30540,1000
RU-CE,Чеченская Республика,Chechen republic,29.01.2022,34448,30468,997
RU-CE,Чеченская Республика,Chechen republic,28.01.2022,34121,30399,996
RU-CE,Чеченская Республика,Chechen republic,27.01.2022,33820,30353,996
RU-CE,Чеченская Республика,Chechen republic,26.01.2022,33533,30303,992
RU-CE,Чеченская Республика,Chechen republic,25.01.2022,33273,30249,990
RU-CE,Чеченская Республика,Chechen republic,24.01.2022,33042,30225,989
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,23.02.2022,38332,32658,1194
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,22.02.2022,38159,32587,1190
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,21.02.2022,37979,32524,1184
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,20.02.2022,37789,32455,1181
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,19.02.2022,37596,32384,1176
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,18.02.2022,37400,32311,1171
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,17.02.2022,37202,32224,1169
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,16.02.2022,37002,32126,1166
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,15.02.2022,36799,32034,1164
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,14.02.2022,36592,31956,1157
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,13.02.2022,36385,31884,1152
